parlamentar.id,parlamentar.uri,parlamentar.nome,parlamentar.siglaPartido,parlamentar.uriPartido,parlamentar.siglaUf,parlamentar.idLegislatura,parlamentar.email,parlamentar.urlFoto,titulo,bancada.tipo,bancada.nome,bancada.uri,dataInicio,dataFim
160599,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,DIMAS FABIANO,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,55,dep.dimasfabiano@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160599.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PP, AVANTE",https://dadosabertos.camara.leg.br/api/v2/blocos/571,2017-07-04,2019-01-31
160571,https://dadosabertos.camara.leg.br/api/v2/deputados/160571,JOÃO RODRIGUES,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,55,,https://www.camara.leg.br/internet/deputado/bandep/160571.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-07-04,2018-02-21
160640,https://dadosabertos.camara.leg.br/api/v2/deputados/160640,EROS BIONDINI,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,MG,55,dep.erosbiondini@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160640.jpgmaior.jpg,Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-07-05,2017-08-10
73666,https://dadosabertos.camara.leg.br/api/v2/deputados/73666,JOVAIR ARANTES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,GO,55,,https://www.camara.leg.br/internet/deputado/bandep/73666.jpgmaior.jpg,1º Vice-Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-07-05,2017-08-10
73930,https://dadosabertos.camara.leg.br/api/v2/deputados/73930,WLADIMIR COSTA,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,PA,55,,https://www.camara.leg.br/internet/deputado/bandep/73930.jpgmaior.jpg,Vice-Líder,Partido Político,SD,https://dadosabertos.camara.leg.br/api/v2/partidos/36765,2017-07-05,2018-02-20
141522,https://dadosabertos.camara.leg.br/api/v2/deputados/141522,SABINO CASTELO BRANCO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,AM,55,,https://www.camara.leg.br/internet/deputado/bandep/141522.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-07-05,2017-07-06
178984,https://dadosabertos.camara.leg.br/api/v2/deputados/178984,MIGUEL HADDAD,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/178984.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2017-07-05,2017-07-12
74319,https://dadosabertos.camara.leg.br/api/v2/deputados/74319,PAES LANDIM,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PI,55,,https://www.camara.leg.br/internet/deputado/bandep/74319.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-07-06,2018-02-26
133373,https://dadosabertos.camara.leg.br/api/v2/deputados/133373,MARCO MAIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,55,,https://www.camara.leg.br/internet/deputado/bandep/133373.jpgmaior.jpg,Vice-Líder,Minoria na CD,Minoria na CD,,2017-07-10,2017-07-10
178888,https://dadosabertos.camara.leg.br/api/v2/deputados/178888,VICTOR MENDES,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MA,55,,https://www.camara.leg.br/internet/deputado/bandep/178888.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-07-10,2017-07-10
178986,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,NILTO TATTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,55,dep.niltotatto@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178986.jpgmaior.jpg,Vice-Líder,Minoria na CD,Minoria na CD,,2017-07-10,2017-08-03
160426,https://dadosabertos.camara.leg.br/api/v2/deputados/160426,ROGÉRIO ROSSO,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,DF,55,,https://www.camara.leg.br/internet/deputado/bandep/160426.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-07-10,2017-07-10
74273,https://dadosabertos.camara.leg.br/api/v2/deputados/74273,JEFFERSON CAMPOS,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,55,dep.jeffersoncampos@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74273.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-07-10,2018-02-21
160596,https://dadosabertos.camara.leg.br/api/v2/deputados/160596,HEULER CRUVINEL,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,GO,55,,https://www.camara.leg.br/internet/deputado/bandep/160596.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-07-10,2017-08-10
178926,https://dadosabertos.camara.leg.br/api/v2/deputados/178926,RODRIGO MARTINS,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PI,55,,https://www.camara.leg.br/internet/deputado/bandep/178926.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2017-07-11,2017-08-08
141405,https://dadosabertos.camara.leg.br/api/v2/deputados/141405,CELSO MALDANER,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SC,55,,https://www.camara.leg.br/internet/deputado/bandep/141405.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2017-07-11,2017-07-12
74253,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,JULIO LOPES,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,55,dep.juliolopes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74253.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PP, AVANTE",https://dadosabertos.camara.leg.br/api/v2/blocos/571,2017-07-11,2017-07-11
178870,https://dadosabertos.camara.leg.br/api/v2/deputados/178870,RÔNEY NEMER,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,DF,55,,https://www.camara.leg.br/internet/deputado/bandep/178870.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PP, AVANTE",https://dadosabertos.camara.leg.br/api/v2/blocos/571,2017-07-11,2017-08-09
178915,https://dadosabertos.camara.leg.br/api/v2/deputados/178915,BETINHO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/178915.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2017-07-12,2018-02-19
160538,https://dadosabertos.camara.leg.br/api/v2/deputados/160538,BOHN GASS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,55,dep.bohngass@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160538.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-07-12,2017-07-12
160569,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,WALDENOR PEREIRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,55,dep.waldenorpereira@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160569.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-07-12,2017-08-23
73531,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,IVAN VALENTE,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,55,dep.ivanvalente@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/73531.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2017-07-13,2017-07-13
137070,https://dadosabertos.camara.leg.br/api/v2/deputados/137070,VICENTINHO JÚNIOR,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,TO,55,,https://www.camara.leg.br/internet/deputado/bandep/137070.jpgmaior.jpg,Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2017-07-13,2017-07-13
160543,https://dadosabertos.camara.leg.br/api/v2/deputados/160543,ANDRE MOURA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,SE,55,,https://www.camara.leg.br/internet/deputado/bandep/160543.jpgmaior.jpg,Vice-Líder,Partido Político,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,2017-07-13,2017-08-08
134812,https://dadosabertos.camara.leg.br/api/v2/deputados/134812,EDMILSON RODRIGUES,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,PA,55,,https://www.camara.leg.br/internet/deputado/bandep/134812.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2017-07-13,2017-10-18
178968,https://dadosabertos.camara.leg.br/api/v2/deputados/178968,ADELSON BARRETO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SE,55,,https://www.camara.leg.br/internet/deputado/bandep/178968.jpgmaior.jpg,Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2017-07-13,2017-09-20
178851,https://dadosabertos.camara.leg.br/api/v2/deputados/178851,JOZI ARAÚJO,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,AP,55,,https://www.camara.leg.br/internet/deputado/bandep/178851.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PP, AVANTE",https://dadosabertos.camara.leg.br/api/v2/blocos/571,2017-07-18,2017-08-03
178845,https://dadosabertos.camara.leg.br/api/v2/deputados/178845,RONALDO LESSA,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,AL,55,,https://www.camara.leg.br/internet/deputado/bandep/178845.jpgmaior.jpg,Vice-Líder,Partido Político,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,2017-08-01,2018-02-27
178922,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,TADEU ALENCAR,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/178922.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2017-08-02,2017-08-02
160663,https://dadosabertos.camara.leg.br/api/v2/deputados/160663,LEOPOLDO MEYER,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PR,55,,https://www.camara.leg.br/internet/deputado/bandep/160663.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2017-08-02,2017-08-17
141335,https://dadosabertos.camara.leg.br/api/v2/deputados/141335,BETO FARO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,55,,https://www.camara.leg.br/internet/deputado/bandep/141335.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-02,2017-08-09
178866,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,LUIZIANNE LINS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,55,dep.luiziannelins@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178866.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-02,2017-08-09
178857,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,JORGE SOLLA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,55,dep.jorgesolla@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178857.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-02,2017-08-17
178920,https://dadosabertos.camara.leg.br/api/v2/deputados/178920,RICARDO TEOBALDO,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/178920.jpgmaior.jpg,Líder,Partido Político,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,2017-08-02,2018-07-31
160508,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,AFONSO FLORENCE,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,55,,https://www.camara.leg.br/internet/deputado/bandep/160508.jpgmaior.jpg,Vice-Líder,Minoria na CD,Minoria na CD,,2017-08-03,2018-04-04
81232,https://dadosabertos.camara.leg.br/api/v2/deputados/81232,IRAJÁ ABREU,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,TO,55,,https://www.camara.leg.br/internet/deputado/bandep/81232.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-08-03,2017-08-03
194260,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,NIVALDO ALBUQUERQUE,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,AL,55,,https://www.camara.leg.br/internet/deputado/bandep/194260.jpgmaior.jpg,Representante,Partido Político,PRP,https://dadosabertos.camara.leg.br/api/v2/partidos/36824,2017-08-03,2017-10-20
73531,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,IVAN VALENTE,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,55,dep.ivanvalente@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/73531.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2017-08-03,2017-08-23
178881,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,ALUISIO MENDES,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,MA,55,dep.aluisiomendes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178881.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PP, AVANTE",https://dadosabertos.camara.leg.br/api/v2/blocos/571,2017-08-03,2017-08-09
178981,https://dadosabertos.camara.leg.br/api/v2/deputados/178981,HERCULANO PASSOS,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/178981.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-08-03,2017-08-09
194260,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,NIVALDO ALBUQUERQUE,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,AL,55,,https://www.camara.leg.br/internet/deputado/bandep/194260.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-08-05,2017-08-10
178954,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,LUCIO MOSQUINI,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RO,55,dep.luciomosquini@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178954.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2017-08-08,2018-02-27
64960,https://dadosabertos.camara.leg.br/api/v2/deputados/64960,MARIA HELENA,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RR,55,,https://www.camara.leg.br/internet/deputado/bandep/64960.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2017-08-08,2017-08-24
92346,https://dadosabertos.camara.leg.br/api/v2/deputados/92346,EDUARDO BOLSONARO,PSL,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,SP,55,dep.eduardobolsonaro@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/92346.jpgmaior.jpg,Vice-Líder,Partido Político,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,2017-08-08,2017-08-09
160556,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,PADRE JOÃO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,55,dep.padrejoao@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160556.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-09
73433,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,ARLINDO CHINAGLIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,55,dep.arlindochinaglia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/73433.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-09
178986,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,NILTO TATTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,55,dep.niltotatto@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178986.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-09
74371,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,RUBENS OTONI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,55,dep.rubensotoni@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74371.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-09
93083,https://dadosabertos.camara.leg.br/api/v2/deputados/93083,CACÁ LEÃO,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,55,,https://www.camara.leg.br/internet/deputado/bandep/93083.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PP, AVANTE",https://dadosabertos.camara.leg.br/api/v2/blocos/571,2017-08-09,2017-10-25
178989,https://dadosabertos.camara.leg.br/api/v2/deputados/178989,RENATA ABREU,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/178989.jpgmaior.jpg,Vice-Líder,Partido Político,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,2017-08-09,2017-09-06
74385,https://dadosabertos.camara.leg.br/api/v2/deputados/74385,TAKAYAMA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PR,55,,https://www.camara.leg.br/internet/deputado/bandep/74385.jpgmaior.jpg,Vice-Líder,Partido Político,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,2017-08-09,2017-08-10
159238,https://dadosabertos.camara.leg.br/api/v2/deputados/159238,MARCUS PESTANA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,55,,https://www.camara.leg.br/internet/deputado/bandep/159238.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2017-08-09,2017-08-30
141335,https://dadosabertos.camara.leg.br/api/v2/deputados/141335,BETO FARO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,55,,https://www.camara.leg.br/internet/deputado/bandep/141335.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-10
178866,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,LUIZIANNE LINS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,55,dep.luiziannelins@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178866.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-17
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,LEONARDO MONTEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,55,dep.leonardomonteiro@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74156.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2018-03-06
74161,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,REGINALDO LOPES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,55,dep.reginaldolopes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74161.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2017-08-09,2017-08-17
160621,https://dadosabertos.camara.leg.br/api/v2/deputados/160621,SANDRO ALEX,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,55,,https://www.camara.leg.br/internet/deputado/bandep/160621.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2017-08-09,2017-08-11
141454,https://dadosabertos.camara.leg.br/api/v2/deputados/141454,ALFREDO KAEFER,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,55,,https://www.camara.leg.br/internet/deputado/bandep/141454.jpgmaior.jpg,Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-08-10,2017-09-14
194260,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,NIVALDO ALBUQUERQUE,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,AL,55,,https://www.camara.leg.br/internet/deputado/bandep/194260.jpgmaior.jpg,1º Vice-Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-08-10,2017-09-14
160640,https://dadosabertos.camara.leg.br/api/v2/deputados/160640,EROS BIONDINI,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,MG,55,dep.erosbiondini@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160640.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,PR,https://dadosabertos.camara.leg.br/api/v2/blocos/570,2017-08-10,2017-09-14
